area,session,object,event,obs_auc_pre,obs_auc_post,obs_delta_auc,p_pre,p_post,p_delta,n_shuffle,pre_bin_start,pre_bin_stop_exclusive,post_bin_start,post_bin_stop_exclusive,null_pre_mean,null_pre_ci95_low,null_pre_ci95_high,null_post_mean,null_post_ci95_low,null_post_ci95_high,null_delta_mean,null_delta_ci95_low,null_delta_ci95_high
F6,MonkeyB_Session02,Object2,Event1,0.8349999999999999,0.46666666666666673,-0.3683333333333331,0.005988023952095809,0.564870259481038,0.9640718562874252,500,0,10,10,50,0.49649333333333334,0.254125,0.7542083333333334,0.4889,0.22333333333333336,0.7493749999999998,-0.007593333333333339,-0.3834166666666667,0.3319999999999997
F6,MonkeyB_Session02,Object2,Event3,0.61,0.49666666666666665,-0.11333333333333334,0.2055888223552894,0.5409181636726547,0.7385229540918163,500,0,40,40,70,0.5033866666666666,0.23833333333333334,0.7775416666666666,0.5008,0.23412499999999997,0.7609583333333333,-0.002586666666666669,-0.38858333333333334,0.3367499999999999
F6,MonkeyB_Session02,Object3,Event1,0.48499999999999993,0.5916666666666667,0.10666666666666674,0.5369261477045908,0.30538922155688625,0.32934131736526945,500,0,10,10,50,0.5019233333333334,0.2549166666666667,0.7927083333333332,0.5080866666666667,0.21166666666666667,0.7792083333333334,0.00616333333333333,-0.3785833333333334,0.3527083333333331
F6,MonkeyB_Session02,Object3,Event3,0.5033333333333334,0.7316666666666666,0.22833333333333317,0.5069860279441117,0.05588822355289421,0.12375249500998003,500,0,40,40,70,0.50229,0.22579166666666667,0.755875,0.5096133333333334,0.2549166666666667,0.7892083333333334,0.007323333333333327,-0.3325416666666667,0.38604166666666645
F6,MonkeyB_Session03,Object1,Event1,0.5066666666666667,0.30000000000000004,-0.20666666666666667,0.47305389221556887,0.9141716566866267,0.8702594810379242,500,0,10,10,50,0.4968366666666667,0.226375,0.7504375000000001,0.5071233333333334,0.23425000000000004,0.7818333333333333,0.010286666666666658,-0.36739583333333337,0.41341666666666654
F6,MonkeyB_Session03,Object1,Event3,0.49,0.98,0.49,0.5668662674650699,0.001996007984031936,0.005988023952095809,500,0,40,40,70,0.51375,0.23158333333333336,0.7884166666666665,0.48147,0.21895833333333334,0.7734166666666666,-0.032279999999999996,-0.42508333333333326,0.3676249999999999
F6,MonkeyB_Session03,Object2,Event1,0.48,0.4516666666666667,-0.028333333333333266,0.5209580838323353,0.5708582834331337,0.5169660678642715,500,0,10,10,50,0.49980333333333327,0.19745833333333335,0.7866666666666667,0.48773,0.22079166666666666,0.7951666666666666,-0.01207333333333333,-0.3835,0.38674999999999987
F6,MonkeyB_Session03,Object2,Event3,0.4683333333333334,0.5650000000000001,0.09666666666666668,0.6047904191616766,0.34331337325349304,0.3313373253493014,500,0,40,40,70,0.5008766666666666,0.21412499999999998,0.7825416666666667,0.5046033333333334,0.22991666666666666,0.795,0.0037266666666666668,-0.415,0.4200833333333332
F6,MonkeyB_Session03,Object3,Event1,0.4766666666666666,0.6783333333333332,0.2016666666666666,0.590818363273453,0.10978043912175649,0.16966067864271456,500,0,10,10,50,0.5144966666666667,0.24079166666666665,0.790875,0.5033033333333333,0.232375,0.760875,-0.011193333333333336,-0.4337499999999999,0.3676249999999999
F6,MonkeyB_Session03,Object3,Event3,0.4933333333333333,0.7950000000000002,0.30166666666666686,0.500998003992016,0.01996007984031936,0.10978043912175649,500,0,40,40,70,0.4944233333333333,0.20387500000000003,0.79675,0.5062033333333333,0.21570833333333334,0.7719166666666665,0.011779999999999997,-0.4105,0.43691666666666645
F6,MonkeyB_Session04,Object1,Event1,0.6899999999999998,0.7516666666666667,0.06166666666666687,0.07784431137724551,0.05189620758483034,0.4231536926147705,500,0,10,10,50,0.49665,0.2290416666666667,0.7451666666666665,0.5161733333333333,0.23991666666666667,0.7875416666666666,0.019523333333333334,-0.33375000000000005,0.3749999999999999
F6,MonkeyB_Session04,Object1,Event3,0.695,0.8383333333333334,0.14333333333333342,0.11776447105788423,0.003992015968063872,0.18762475049900199,500,0,40,40,70,0.5116166666666667,0.21912500000000001,0.7742083333333333,0.49195333333333324,0.23991666666666667,0.7725416666666667,-0.019663333333333335,-0.38675,0.3634166666666666
F6,MonkeyB_Session04,Object2,Event1,0.5183333333333333,0.3866666666666667,-0.1316666666666666,0.46706586826347307,0.7584830339321357,0.7445109780439122,500,0,10,10,50,0.5040733333333333,0.23325,0.7601666666666665,0.4998566666666666,0.23133333333333334,0.755875,-0.004216666666666669,-0.42270833333333324,0.3983333333333333
F6,MonkeyB_Session04,Object2,Event3,0.48333333333333334,0.7416666666666666,0.25833333333333325,0.5189620758483033,0.03992015968063872,0.08183632734530938,500,0,40,40,70,0.4922733333333334,0.22745833333333335,0.7877916666666664,0.48789666666666665,0.21079166666666665,0.7526249999999999,-0.004376666666666674,-0.3534166666666666,0.3417499999999999
F6,MonkeyB_Session04,Object3,Event1,0.28,0.6633333333333334,0.3833333333333334,0.9161676646706587,0.13572854291417166,0.03992015968063872,500,0,10,10,50,0.48983666666666664,0.209125,0.7575416666666666,0.5047566666666667,0.22404166666666667,0.7584166666666666,0.014920000000000004,-0.35595833333333327,0.4266666666666667
F6,MonkeyB_Session04,Object3,Event3,0.40666666666666673,0.8233333333333333,0.4166666666666665,0.7704590818363274,0.007984031936127744,0.015968063872255488,500,0,40,40,70,0.5047600000000001,0.23245833333333335,0.7692083333333333,0.49604999999999994,0.21975,0.7568333333333332,-0.00871,-0.39008333333333345,0.3742916666666664
F6,MonkeyB_Session05,Object1,Event1,0.725,0.725,0.0,0.08982035928143713,0.05189620758483034,0.43912175648702595,500,0,10,10,50,0.5124233333333333,0.20745833333333333,0.7903333333333331,0.48035,0.2,0.7716666666666667,-0.03207333333333333,-0.4485833333333333,0.37262499999999976
F6,MonkeyB_Session05,Object1,Event3,0.8316666666666666,0.7116666666666667,-0.11999999999999988,0.011976047904191617,0.06986027944111776,0.7405189620758483,500,0,40,40,70,0.48380333333333336,0.20491666666666664,0.7975416666666666,0.4991033333333333,0.2214166666666667,0.7700000000000001,0.015300000000000003,-0.3840833333333333,0.4184166666666666
F6,MonkeyB_Session05,Object2,Event1,0.7,0.5116666666666666,-0.18833333333333335,0.07385229540918163,0.49700598802395207,0.8323353293413174,500,0,10,10,50,0.48612333333333335,0.19991666666666666,0.7683333333333333,0.5033966666666666,0.22158333333333333,0.7459583333333333,0.017273333333333335,-0.391125,0.4118333333333332
F6,MonkeyB_Session05,Object2,Event3,0.81,0.6966666666666665,-0.11333333333333351,0.017964071856287425,0.059880239520958084,0.7045908183632734,500,0,40,40,70,0.48958333333333337,0.21887500000000001,0.7592083333333334,0.48425,0.20475000000000004,0.78175,-0.005333333333333335,-0.35920833333333335,0.36420833333333336
F6,MonkeyB_Session05,Object3,Event1,0.3416666666666666,0.8416666666666666,0.49999999999999994,0.8802395209580839,0.011976047904191617,0.005988023952095809,500,0,10,10,50,0.518935,0.23833333333333334,0.7983333333333333,0.49456,0.21570833333333334,0.7910416666666665,-0.024375,-0.41708333333333325,0.3698124999999998
F6,MonkeyB_Session05,Object3,Event3,0.5866666666666667,0.9149999999999998,0.32833333333333314,0.2954091816367265,0.005988023952095809,0.04790419161676647,500,0,40,40,70,0.5034866666666666,0.2522916666666667,0.792625,0.49186,0.21325000000000002,0.79675,-0.011626666666666665,-0.3835,0.3826249999999999
F6,MonkeyB_Session06,Object1,Event1,0.6058333333333333,0.4325,-0.17333333333333334,0.26746506986027946,0.6746506986027944,0.7624750499001997,500,0,10,10,50,0.5072433333333334,0.211375,0.7813541666666667,0.5024966666666667,0.19283333333333338,0.7941666666666667,-0.004746666666666657,-0.42174999999999996,0.4162708333333333
F6,MonkeyB_Session06,Object1,Event3,0.5533333333333333,0.725,0.17166666666666663,0.3592814371257485,0.04790419161676647,0.19760479041916168,500,0,40,40,70,0.501395,0.20579166666666665,0.7816666666666667,0.48681,0.2078125,0.7842083333333334,-0.014585000000000002,-0.40770833333333323,0.36841666666666656
F6,MonkeyB_Session06,Object2,Event1,0.4875,0.415,-0.07250000000000001,0.5389221556886228,0.7265469061876247,0.6447105788423154,500,0,10,10,50,0.49551666666666666,0.22539583333333332,0.7763125,0.50085,0.21833333333333332,0.7692083333333333,0.005333333333333332,-0.4216666666666667,0.40377083333333336
F6,MonkeyB_Session06,Object2,Event3,0.4616666666666667,0.7233333333333333,0.26166666666666655,0.5848303393213573,0.07385229540918163,0.09580838323353294,500,0,40,40,70,0.49378666666666665,0.22333333333333336,0.7967499999999998,0.50757,0.2495625,0.7905208333333332,0.01378333333333333,-0.3683333333333334,0.38429166666666653
F6,MonkeyB_Session06,Object3,Event1,0.6158333333333333,0.5883333333333333,-0.02750000000000008,0.24750499001996007,0.2894211576846307,0.5269461077844312,500,0,10,10,50,0.5115383333333333,0.2336041666666667,0.8068333333333332,0.4896466666666667,0.21833333333333335,0.7451666666666665,-0.021891666666666667,-0.435875,0.3776041666666662
F6,MonkeyB_Session06,Object3,Event3,0.3833333333333333,0.4850000000000001,0.1016666666666668,0.7744510978043913,0.5269461077844312,0.3153692614770459,500,0,40,40,70,0.49603,0.22333333333333333,0.7849999999999999,0.4962,0.21666666666666665,0.7800833333333332,0.00016999999999999681,-0.41175,0.34345833333333314
F6,MonkeyB_Session09,Object1,Event1,0.5883333333333334,0.4733333333333334,-0.11499999999999999,0.32335329341317365,0.6067864271457086,0.6846307385229541,500,0,10,10,50,0.5142133333333334,0.2290416666666667,0.7942083333333333,0.5017333333333334,0.19325000000000003,0.7677083333333331,-0.01248,-0.4125416666666666,0.40587499999999993
F6,MonkeyB_Session09,Object1,Event3,0.5216666666666667,0.8433333333333333,0.32166666666666655,0.5109780439121756,0.007984031936127744,0.07385229540918163,500,0,40,40,70,0.5057633333333333,0.19,0.78175,0.4920683333333334,0.19539583333333335,0.7716666666666667,-0.013695,-0.4568333333333333,0.3987708333333333
F6,MonkeyB_Session09,Object2,Event1,0.4683333333333334,0.53,0.06166666666666665,0.6586826347305389,0.4231536926147705,0.3592814371257485,500,0,10,10,50,0.5104783333333333,0.2049166666666667,0.785,0.4886266666666667,0.21166666666666667,0.7635833333333332,-0.021851666666666665,-0.4329791666666667,0.37420833333333325
F6,MonkeyB_Session09,Object2,Event3,0.7783333333333333,0.8616666666666666,0.08333333333333326,0.02594810379241517,0.007984031936127744,0.34331337325349304,500,0,40,40,70,0.4958766666666667,0.20658333333333334,0.7734999999999999,0.48863,0.19070833333333334,0.7818333333333332,-0.007246666666666668,-0.43208333333333326,0.4234166666666665
F6,MonkeyB_Session09,Object3,Event1,0.32,0.67,0.35000000000000003,0.8602794411177644,0.12974051896207583,0.03792415169660679,500,0,10,10,50,0.5094016666666668,0.2006666666666667,0.800875,0.49404999999999993,0.20158333333333334,0.7850833333333334,-0.01535166666666666,-0.4425,0.36512499999999987
F6,MonkeyB_Session09,Object3,Event3,0.815,0.9366666666666668,0.12166666666666681,0.01996007984031936,0.003992015968063872,0.2934131736526946,500,0,40,40,70,0.49539666666666665,0.21745833333333334,0.7803333333333331,0.4991633333333333,0.2,0.7777083333333331,0.003766666666666666,-0.3754166666666666,0.3625416666666665
F6,MonkeyB_Session10,Object1,Event1,0.59,0.44,-0.14999999999999997,0.23353293413173654,0.6686626746506986,0.8163672654690619,500,0,10,10,50,0.49689666666666665,0.23395833333333338,0.7683333333333334,0.50306,0.24237500000000003,0.7525416666666667,0.006163333333333335,-0.33008333333333334,0.3508749999999998
F6,MonkeyB_Session10,Object1,Event3,0.5816666666666667,0.7083333333333335,0.12666666666666682,0.2834331337325349,0.06986027944111776,0.2714570858283433,500,0,40,40,70,0.4947066666666666,0.22062500000000002,0.7333333333333334,0.49821666666666664,0.23658333333333334,0.7801666666666666,0.0035099999999999936,-0.36516666666666664,0.35254166666666664
F6,MonkeyB_Session10,Object2,Event1,0.29000000000000004,0.5944444444444446,0.3044444444444445,0.9640718562874252,0.2315369261477046,0.04590818363273453,500,0,10,10,50,0.4922755555555556,0.27644444444444444,0.7139722222222222,0.5027555555555556,0.27766666666666673,0.7628055555555555,0.010480000000000003,-0.3153611111111111,0.3448888888888885
F6,MonkeyB_Session10,Object2,Event3,0.6433333333333334,0.7722222222222221,0.12888888888888872,0.10978043912175649,0.015968063872255488,0.18962075848303392,500,0,40,40,70,0.5047244444444445,0.25983333333333336,0.7363055555555554,0.4948266666666667,0.2511111111111111,0.7277777777777777,-0.00989777777777778,-0.29666666666666663,0.3136666666666665
F6,MonkeyB_Session10,Object3,Event1,0.49666666666666665,0.6633333333333334,0.1666666666666668,0.5209580838323353,0.10379241516966067,0.17964071856287425,500,0,10,10,50,0.4946777777777778,0.25586111111111115,0.7057222222222221,0.50454,0.2688333333333333,0.7378888888888889,0.009862222222222224,-0.3273611111111111,0.32111111111111107
F6,MonkeyB_Session10,Object3,Event3,0.7566666666666667,0.9366666666666668,0.18000000000000005,0.015968063872255488,0.001996007984031936,0.14570858283433133,500,0,40,40,70,0.5007177777777778,0.26433333333333336,0.737361111111111,0.49855555555555553,0.2688888888888889,0.7461944444444444,-0.002162222222222229,-0.32391666666666663,0.33174999999999993
F6,MonkeyC_Session01,Object1,Event1,0.63,0.4966666666666667,-0.1333333333333333,0.20958083832335328,0.5389221556886228,0.7325349301397206,500,0,10,10,50,0.5018433333333333,0.199125,0.7727083333333331,0.50943,0.214125,0.7892083333333334,0.007586666666666668,-0.4367499999999999,0.43254166666666666
F6,MonkeyC_Session01,Object1,Event3,0.5216666666666667,0.655,0.1333333333333333,0.46506986027944114,0.17764471057884232,0.32335329341317365,500,0,40,40,70,0.48273333333333335,0.16579166666666664,0.7621666666666662,0.5053416666666667,0.21658333333333335,0.785875,0.02260833333333333,-0.38508333333333333,0.47087499999999993
F6,MonkeyC_Session01,Object2,Event1,0.5775,0.7516666666666667,0.1741666666666667,0.36726546906187624,0.043912175648702596,0.2055888223552894,500,0,10,10,50,0.5038966666666667,0.20206249999999998,0.78175,0.49155,0.22745833333333335,0.7927083333333332,-0.012346666666666657,-0.4093749999999999,0.43016666666666653
F6,MonkeyC_Session01,Object2,Event3,0.68,0.89,0.20999999999999996,0.11177644710578842,0.003992015968063872,0.1936127744510978,500,0,40,40,70,0.48236,0.16579166666666667,0.7567499999999999,0.48779999999999996,0.17079166666666667,0.7593749999999998,0.005439999999999998,-0.42524999999999996,0.4578749999999996
F6,MonkeyC_Session01,Object3,Event1,0.2833333333333333,0.64,0.3566666666666667,0.9121756487025948,0.1996007984031936,0.033932135728542916,500,0,10,10,50,0.5061083333333334,0.21597916666666667,0.805,0.5018233333333333,0.19816666666666669,0.7659583333333333,-0.004285000000000003,-0.417875,0.38002083333333286
F6,MonkeyC_Session01,Object3,Event3,0.5449999999999999,0.735,0.19000000000000006,0.36127744510978044,0.05788423153692615,0.21357285429141717,500,0,40,40,70,0.49228,0.19158333333333336,0.7934166666666664,0.5066933333333333,0.21745833333333334,0.7827083333333332,0.014413333333333334,-0.4385000000000001,0.4550833333333333
F6,MonkeyC_Session02,Object1,Event1,0.20833333333333337,0.9050000000000001,0.6966666666666668,0.9740518962075848,0.001996007984031936,0.001996007984031936,500,0,10,10,50,0.5013933333333334,0.2064166666666667,0.7942916666666666,0.49396,0.23499999999999996,0.7943749999999998,-0.007433333333333323,-0.39262499999999995,0.4142916666666665
F6,MonkeyC_Session02,Object1,Event3,0.44,0.9933333333333334,0.5533333333333335,0.6726546906187625,0.001996007984031936,0.005988023952095809,500,0,40,40,70,0.5071599999999999,0.23737500000000003,0.7925416666666667,0.48240666666666665,0.1874583333333333,0.7675416666666667,-0.024753333333333336,-0.45025000000000004,0.37841666666666657
F6,MonkeyC_Session02,Object2,Event1,0.5116666666666666,0.5716666666666668,0.060000000000000164,0.45109780439121755,0.313373253493014,0.3772455089820359,500,0,10,10,50,0.49911,0.24483333333333335,0.7809583333333333,0.49699333333333334,0.21325,0.7842916666666666,-0.0021166666666666747,-0.42104166666666665,0.3975416666666665
F6,MonkeyC_Session02,Object2,Event3,0.85,0.7966666666666665,-0.053333333333333455,0.011976047904191617,0.027944111776447105,0.5768463073852296,500,0,40,40,70,0.5035299999999999,0.21833333333333332,0.7794583333333331,0.49609000000000003,0.21325,0.787958333333333,-0.007439999999999998,-0.4187499999999999,0.41841666666666655
F6,MonkeyC_Session02,Object3,Event1,0.82,0.8116666666666668,-0.008333333333333193,0.00998003992015968,0.011976047904191617,0.47305389221556887,500,0,10,10,50,0.4998466666666667,0.22991666666666669,0.7716666666666666,0.4835566666666667,0.189125,0.7742083333333333,-0.01629,-0.3827083333333334,0.3877916666666664
F6,MonkeyC_Session02,Object3,Event3,0.4033333333333334,0.7166666666666667,0.3133333333333333,0.7604790419161677,0.0658682634730539,0.0499001996007984,500,0,40,40,70,0.5037433333333333,0.24333333333333332,0.7767499999999999,0.49330666666666667,0.205,0.7660416666666666,-0.010436666666666664,-0.3875416666666666,0.35420833333333335
F6,MonkeyC_Session05,Object1,Event1,0.4425,0.49083333333333334,0.04833333333333334,0.6726546906187625,0.5728542914171657,0.41916167664670656,500,0,10,10,50,0.5098316666666667,0.19983333333333336,0.7717499999999999,0.51192,0.22122916666666667,0.7842083333333334,0.0020883333333333366,-0.3863958333333334,0.3779375
F6,MonkeyC_Session05,Object1,Event3,0.3833333333333333,0.5066666666666667,0.1233333333333334,0.7564870259481038,0.5049900199600799,0.2774451097804391,500,0,40,40,70,0.5005116666666667,0.20062500000000003,0.7834166666666665,0.49991833333333335,0.20447916666666668,0.7644583333333331,-0.0005933333333333333,-0.415875,0.42520833333333313
F6,MonkeyC_Session05,Object2,Event1,0.1758333333333333,0.2633333333333333,0.0875,0.9940119760479041,0.9500998003992016,0.3712574850299401,500,0,10,10,50,0.51798,0.21575,0.7864791666666665,0.5200483333333334,0.2224583333333333,0.7733333333333334,0.002068333333333339,-0.44837499999999997,0.3971874999999999
F6,MonkeyC_Session05,Object2,Event3,0.6908333333333333,0.5016666666666666,-0.1891666666666667,0.11377245508982035,0.5528942115768463,0.8223552894211577,500,0,40,40,70,0.506035,0.22570833333333334,0.7692499999999998,0.5135566666666667,0.22495833333333334,0.7841666666666667,0.0075216666666666696,-0.3950000000000001,0.42508333333333326
F6,MonkeyC_Session05,Object3,Event1,0.4075000000000001,0.6533333333333334,0.24583333333333335,0.7305389221556886,0.1157684630738523,0.10778443113772455,500,0,10,10,50,0.5025649999999999,0.21789583333333332,0.7756458333333333,0.4902966666666666,0.22166666666666665,0.7310416666666666,-0.01226833333333333,-0.4362708333333333,0.3631458333333331
F6,MonkeyC_Session05,Object3,Event3,0.4091666666666666,0.455,0.04583333333333339,0.7065868263473054,0.6367265469061876,0.4550898203592814,500,0,40,40,70,0.497765,0.19333333333333336,0.7896875,0.5055783333333334,0.21245833333333333,0.8042083333333333,0.007813333333333332,-0.4183333333333334,0.3945416666666663
F6,MonkeyC_Session06,Object1,Event1,0.53,0.5000000000000001,-0.029999999999999916,0.47105788423153694,0.5189620758483033,0.5548902195608783,500,0,10,10,50,0.5068533333333334,0.23555555555555555,0.7684722222222221,0.49555333333333335,0.2338611111111111,0.7257222222222222,-0.0113,-0.37286111111111114,0.3429999999999994
F6,MonkeyC_Session06,Object1,Event3,0.43555555555555564,0.6622222222222223,0.22666666666666663,0.6866267465069861,0.1377245508982036,0.1157684630738523,500,0,40,40,70,0.4995644444444445,0.24994444444444447,0.7545,0.5007,0.23977777777777778,0.7589444444444445,0.0011355555555555557,-0.3256666666666667,0.3485277777777776
F6,MonkeyC_Session06,Object2,Event1,0.6133333333333334,0.6511111111111112,0.0377777777777778,0.21157684630738524,0.1437125748502994,0.43313373253493015,500,0,10,10,50,0.4942066666666667,0.22655555555555554,0.7523888888888888,0.5003955555555556,0.22222222222222224,0.7445555555555555,0.006188888888888893,-0.3767222222222222,0.3866666666666667
F6,MonkeyC_Session06,Object2,Event3,0.4177777777777778,0.6333333333333334,0.2155555555555556,0.7405189620758483,0.1996007984031936,0.13373253493013973,500,0,40,40,70,0.50646,0.2566111111111111,0.7433888888888888,0.50504,0.21766666666666667,0.7601111111111111,-0.0014200000000000005,-0.37238888888888894,0.3733888888888889
F6,MonkeyC_Session06,Object3,Event1,0.2977777777777778,0.58,0.28222222222222215,0.9261477045908184,0.29740518962075846,0.06387225548902195,500,0,10,10,50,0.5054688888888889,0.23088888888888892,0.7306944444444443,0.49830222222222226,0.22994444444444445,0.7389444444444443,-0.007166666666666665,-0.34455555555555556,0.35863888888888856
F6,MonkeyC_Session06,Object3,Event3,0.7066666666666669,0.6111111111111112,-0.09555555555555573,0.05189620758483034,0.19560878243512975,0.6846307385229541,500,0,40,40,70,0.4968288888888889,0.22772222222222224,0.7301666666666665,0.4923511111111111,0.2405277777777778,0.7256666666666666,-0.00447777777777778,-0.3556944444444444,0.34286111111111106
F6,MonkeyC_Session08,Object1,Event1,0.35333333333333344,0.5866666666666667,0.23333333333333323,0.8682634730538922,0.2754491017964072,0.10778443113772455,500,0,10,10,50,0.4972888888888889,0.23777777777777778,0.7355555555555555,0.5063466666666667,0.2576666666666667,0.7633888888888889,0.009057777777777781,-0.35461111111111104,0.3645555555555554
F6,MonkeyC_Session08,Object1,Event3,0.3244444444444444,0.32888888888888884,0.0044444444444444176,0.9121756487025948,0.906187624750499,0.5129740518962076,500,0,40,40,70,0.4991377777777778,0.23777777777777778,0.749,0.5134844444444445,0.2733333333333333,0.748888888888889,0.014346666666666667,-0.3211666666666666,0.36338888888888893
F6,MonkeyC_Session08,Object2,Event1,0.4888888888888889,0.6733333333333333,0.18444444444444447,0.5568862275449101,0.09580838323353294,0.15169660678642716,500,0,10,10,50,0.5054711111111111,0.24444444444444446,0.7467777777777777,0.4938222222222222,0.2521666666666667,0.7666666666666668,-0.011648888888888884,-0.3811666666666667,0.3591666666666664
F6,MonkeyC_Session08,Object2,Event3,0.4511111111111111,0.4955555555555556,0.04444444444444451,0.6387225548902196,0.5189620758483033,0.4091816367265469,500,0,40,40,70,0.4968044444444445,0.26105555555555554,0.7512222222222222,0.4985644444444445,0.23872222222222225,0.7401111111111109,0.0017599999999999998,-0.3333333333333333,0.3402222222222221
F6,MonkeyC_Session08,Object3,Event1,0.5700000000000001,0.5977777777777779,0.02777777777777779,0.28542914171656686,0.1996007984031936,0.437125748502994,500,0,10,10,50,0.49414222222222226,0.23766666666666666,0.7506944444444443,0.48568000000000006,0.2431666666666667,0.7334444444444443,-0.008462222222222215,-0.37799999999999995,0.319
F6,MonkeyC_Session08,Object3,Event3,0.5888888888888889,0.6866666666666668,0.09777777777777785,0.2435129740518962,0.07984031936127745,0.2874251497005988,500,0,40,40,70,0.507048888888889,0.2765,0.7078333333333333,0.5099377777777778,0.26,0.7333333333333334,0.002888888888888886,-0.3315555555555556,0.3167222222222222
